                              DODANGASLANDA           
                              LAT:  7.57N    LON: 80.53E    ELEV:  165.0M
                              Precip, daily   
                              Millimeters         
Date,Precip
2011-05-30,-9.9
2011-05-31,-9.9
2011-06-01,-9.9
2011-06-02,-9.9
2011-06-03,-9.9
2011-06-04,-9.9
2011-06-05,-9.9
2011-06-06,-9.9
2011-06-07,-9.9
2011-06-08,-9.9
2011-06-09,-9.9
2011-06-10,-9.9
2011-06-11,-9.9
2011-06-12,-9.9
2011-06-13,-9.9
2011-06-14,-9.9
2011-06-15,-9.9
2011-06-16,-9.9
2011-06-17,-9.9
2011-06-18,-9.9
2011-06-19,-9.9
2011-06-20,-9.9
2011-06-21,-9.9
2011-06-22,-9.9
2011-06-23,-9.9
2011-06-24,-9.9
2011-06-25,-9.9
2011-06-26,-9.9
2011-06-27,-9.9
2011-06-28,-9.9
2011-06-29,-9.9
2011-06-30,-9.9
2011-07-01,-9.9
2011-07-02,-9.9
2011-07-03,-9.9
2011-07-04,-9.9
2011-07-05,-9.9
2011-07-06,-9.9
2011-07-07,-9.9
2011-07-08,-9.9
2011-07-09,-9.9
2011-07-10,-9.9
2011-07-11,-9.9
2011-07-12,-9.9
2011-07-13,-9.9
2011-07-14,-9.9
2011-07-15,-9.9
2011-07-16,-9.9
2011-07-17,-9.9
2011-07-18,-9.9
2011-07-19,-9.9
2011-07-20,-9.9
2011-07-21,-9.9
2011-07-22,-9.9
2011-07-23,-9.9
2011-07-24,-9.9
2011-07-25,-9.9
2011-07-26,-9.9
2011-07-27,-9.9
2011-07-28,-9.9
2011-07-29,-9.9
2011-07-30,-9.9
2011-07-31,-9.9
2011-08-01,-9.9
2011-08-02,-9.9
2011-08-03,-9.9
2011-08-04,-9.9
2011-08-05,-9.9
2011-08-06,-9.9
2011-08-07,-9.9
2011-08-08,-9.9
2011-08-09,-9.9
2011-08-10,-9.9
2011-08-11,-9.9
2011-08-12,-9.9
2011-08-13,-9.9
2011-08-14,-9.9
2011-08-15,-9.9
2011-08-16,-9.9
2011-08-17,-9.9
2011-08-18,-9.9
2011-08-19,-9.9
2011-08-20,-9.9
2011-08-21,-9.9
2011-08-22,-9.9
2011-08-23,-9.9
2011-08-24,-9.9
2011-08-25,-9.9
2011-08-26,-9.9
2011-08-27,-9.9
2011-08-28,-9.9
2011-08-29,-9.9
2011-08-30,-9.9
2011-08-31,-9.9
2011-09-01,-9.9
2011-09-02,-9.9
2011-09-03,-9.9
2011-09-04,-9.9
2011-09-05,-9.9
2011-09-06,-9.9
2011-09-07,-9.9
2011-09-08,-9.9
2011-09-09,-9.9
2011-09-10,-9.9
2011-09-11,-9.9
2011-09-12,-9.9
2011-09-13,-9.9
2011-09-14,-9.9
2011-09-15,-9.9
2011-09-16,-9.9
2011-09-17,-9.9
2011-09-18,-9.9
2011-09-19,-9.9
2011-09-20,-9.9
2011-09-21,-9.9
2011-09-22,-9.9
2011-09-23,-9.9
2011-09-24,-9.9
2011-09-25,-9.9
2011-09-26,-9.9
2011-09-27,-9.9
2011-09-28,-9.9
2011-09-29,-9.9
2011-09-30,-9.9
2011-10-01,-9.9
2011-10-02,-9.9
2011-10-03,-9.9
2011-10-04,-9.9
2011-10-05,-9.9
2011-10-06,-9.9
2011-10-07,-9.9
2011-10-08,-9.9
2011-10-09,-9.9
2011-10-10,-9.9
2011-10-11,-9.9
2011-10-12,-9.9
2011-10-13,-9.9
2011-10-14,-9.9
2011-10-15,-9.9
2011-10-16,-9.9
2011-10-17,-9.9
2011-10-18,-9.9
2011-10-19,-9.9
2011-10-20,-9.9
2011-10-21,-9.9
2011-10-22,-9.9
2011-10-23,-9.9
2011-10-24,-9.9
2011-10-25,-9.9
2011-10-26,-9.9
2011-10-27,-9.9
2011-10-28,-9.9
2011-10-29,-9.9
2011-10-30,-9.9
2011-10-31,-9.9
2011-11-01,-9.9
2011-11-02,-9.9
2011-11-03,-9.9
2011-11-04,-9.9
2011-11-05,-9.9
2011-11-06,-9.9
2011-11-07,-9.9
2011-11-08,-9.9
2011-11-09,-9.9
2011-11-10,-9.9
2011-11-11,-9.9
2011-11-12,-9.9
2011-11-13,-9.9
2011-11-14,-9.9
2011-11-15,-9.9
2011-11-16,-9.9
2011-11-17,-9.9
2011-11-18,-9.9
2011-11-19,-9.9
2011-11-20,-9.9
2011-11-21,-9.9
2011-11-22,-9.9
2011-11-23,-9.9
2011-11-24,-9.9
2011-11-25,-9.9
2011-11-26,-9.9
2011-11-27,-9.9
2011-11-28,-9.9
2011-11-29,-9.9
2011-11-30,-9.9
2011-12-01,-9.9
2011-12-02,-9.9
2011-12-03,-9.9
2011-12-04,-9.9
2011-12-05,-9.9
2011-12-06,-9.9
2011-12-07,-9.9
2011-12-08,-9.9
2011-12-09,-9.9
2011-12-10,-9.9
2011-12-11,-9.9
2011-12-12,-9.9
2011-12-13,-9.9
2011-12-14,-9.9
2011-12-15,-9.9
2011-12-16,-9.9
2011-12-17,-9.9
2011-12-18,-9.9
2011-12-19,-9.9
2011-12-20,-9.9
2011-12-21,-9.9
2011-12-22,-9.9
2011-12-23,-9.9
2011-12-24,-9.9
2011-12-25,-9.9
2011-12-26,-9.9
2011-12-27,-9.9
2011-12-28,-9.9
2011-12-29,-9.9
2011-12-30,-9.9
2011-12-31,-9.9
