



                              STATION NAME : PUTTALAM                
                              LAT:  8.03N    LON: 79.83E    ELEV:    2.1M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1975    47.8     61.9    129.6    246.4     60.6      8.9     68.1      1.7     50.8     70.3    228.8     98.8 
  1976    46.9       .0     74.4     44.3     33.1      8.1      5.3      3.0      3.9    331.9    239.0    103.5 
  1977    35.9     28.2    181.0    183.2     -9.9M    12.0     15.0     14.8     27.6    424.6    186.9     85.5 
  1978      .4       .4    176.3    170.8    178.2      3.6      4.4     10.4      8.0    228.8    547.1    170.7 
  1979     1.6     53.6       .0     48.6       .1      5.2     10.4     22.1    159.1    187.8    352.5    220.6 
  1980      .0       .0      1.5    174.9     16.9     83.9      5.5       .5    196.7    194.1    292.3     56.5 
  1981    16.9     34.1     60.8    124.5    123.1     59.1      2.5     23.9     87.6    126.9    360.0     32.6 
  1982      .0       .0     24.9     88.3    100.8    120.6      9.8      3.3     20.1    289.9    238.5     67.1 
  1983      .0       .0       .0     50.2     35.1     37.6      7.0      1.3     82.9    101.8    286.8    251.5 
  1984   279.7    226.2    257.4    652.6     33.2       .1     77.1       .0     62.7     78.7    438.4     62.8 
  1985    73.2    219.5     60.5    116.1    220.9     15.5       .5       .0    107.9    192.6    435.7     94.6 
  1986    69.5     51.7     23.1    144.9    136.4     10.8       .0      8.0     17.3    145.4    145.1     62.6 
  1987    31.5       .0     19.3    241.0     41.8      3.8      9.9     36.7    283.7    335.7    156.0     52.5 
  1988    15.8     56.9     52.5    408.5      7.5    118.1     13.3     44.7    141.6     53.9    202.7     -9.9M
  1989    22.7       .0     60.6    162.5     16.7     15.9     -9.9M    -9.9M    19.4    248.2    240.6     26.8 
  1990   217.0       .0     35.2     33.5    291.7       .5      3.4       .4      2.4    380.3    225.1    180.7 
  1991    54.0      8.3     79.3    106.6    250.8    101.5      7.6      1.2     12.9    342.3    228.4     88.4 
  1992     5.7       .0       .0     93.8    174.9     38.2     82.3      9.6     38.5    287.1    288.7     59.0 
  1993     4.9     10.1     78.7    118.6    105.9       .7      9.2      6.4     45.8    244.4    239.1    317.2 
  1994   109.0    100.9     72.9     -9.9M    76.4       .2     35.2      6.4    169.0    250.8    186.6     36.5 
  1995    66.6     50.0     30.2    312.5    194.0      7.7     19.1      1.1     -9.9M   192.5    463.2     24.4 
  1996    28.6     70.0       .4    172.9     56.3    103.9      2.0     43.5    145.5    279.0     96.3    114.1 
  1997      .2      4.4      7.4     64.7    149.1     58.9     16.7       .0     72.2    253.6    400.2     78.4 
  1998    36.1      6.3     35.3     47.2    186.4     12.4    151.9     25.9     51.6    104.1    323.5    202.7 
  1999    90.7    110.8       .0    154.7     45.2     11.6      1.3      3.3     61.4    246.4    171.1     69.0 
  2000   111.3     79.3     41.2    154.2      7.4      5.8       .0     80.1    100.1     45.8    161.1    161.5 
  2001   114.5     44.7       .0    327.6     13.2     51.9      8.3       .2     24.1     46.4    199.3    115.1 
  2002    20.9     36.1    139.0    410.5    100.9     11.5       .0       .8     14.0    334.1    237.8    279.3 
  2003   106.5      7.7    142.1    190.4     99.3     93.3    133.9     12.2      3.4    277.6    167.1     46.5 
  2004     4.7      2.6     44.8    112.7    212.1     69.4      1.9      2.5     87.2    279.0    283.9    119.1 
  2005    65.7     43.8     73.3    175.8     18.2      7.4     19.9       .0      3.3    170.0    324.5     88.1 
  2006   128.9     35.3    229.3     64.7     85.0      5.3      2.2      5.0    118.6    497.8    275.2     73.5 
  2007    49.8     16.4      5.7    246.4      4.0     24.4     26.3     20.2     54.1    149.6    111.5    209.9 
  2008    17.5     79.5    189.9    157.5      7.2     11.6     17.6     87.2     20.2    472.1    224.1     57.3 
  2009    43.9     19.4    127.8    195.0     16.0     31.7      6.7     94.1      8.2     70.7    232.3    111.1 
  2010     5.6      1.0      7.7    147.1     52.4     11.9     35.3     52.5    247.4     89.9    353.1    330.0 
  2011    84.1    104.5     11.9    171.1     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
