



                              STATION NAME : HAMBANTOTA              
                              LAT:  6.12N    LON: 81.13E    ELEV:   15.5M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1961    88.5    134.4     82.2     44.9    133.9    129.8    109.8    112.7    287.9    361.8    206.2    132.9 
  1962    83.8      5.5     54.9    112.7    120.6     22.5     37.1     37.2     68.0     77.4    171.9    193.5 
  1963   123.3     84.2     42.1    175.9     41.0     63.3     52.6    123.5    100.2    208.8    326.2    180.4 
  1964    61.5    165.4     87.0     54.2     53.8    105.7     32.5     98.9    138.4       .5     32.7     45.2 
  1965     3.5     69.9     32.8    114.4     98.7     37.5      3.7     69.8     95.0    247.8    305.0    164.1 
  1966   134.0     28.6    128.7    185.6      8.5     45.4     25.8      9.0    102.5    191.8    224.9     84.7 
  1967    61.4     63.5     37.3     57.8     50.9     61.6    192.9     59.8     42.9    285.5    190.4     60.9 
  1968    51.2       .0     57.6     32.0     37.7    103.7     76.8     17.4     25.0    187.2    148.6     48.4 
  1969    32.2     14.6      9.1     76.0    107.3     63.1      7.0    185.6     31.5    290.7     85.3    485.3 
  1970    64.6    163.2     28.9    137.6     42.2       .9     70.3     38.0     52.2    124.4    214.6    101.5 
  1971    80.2     41.9    139.5    112.8     12.8     17.6     58.2     30.8    101.7     54.2    102.5    146.6 
  1972     7.4       .0      4.5    112.0    162.7      3.0     73.9     71.6    189.5    247.2    192.2     74.5 
  1973    77.9      1.9     35.6    112.8    129.1    169.8     17.4      6.9     27.8    188.9    153.3    191.7 
  1974      .0     17.2     17.4    115.2     24.3     85.9     32.3     59.4     81.3     37.9    105.3    172.4 
  1975    98.1     71.7    200.5    128.0    349.8    187.8     45.0     28.2     51.0     59.8     76.1    135.6 
  1976    72.3       .0     31.8     40.5     20.1       .7     15.1     27.4       .0     99.0    380.2    114.6 
  1977     3.5     76.4     23.2     49.0     -9.9M    17.8     65.9     25.8     45.8    204.2    276.6     32.3 
  1978     8.6       .6     18.0     24.1    219.3      1.6     22.8     39.7     30.4     85.9    413.1    112.4 
  1979    50.1     40.4      4.5     36.1     46.2     50.2     25.5     -9.9M    89.4     60.7    217.3    150.2 
  1980    17.0       .0     29.6    291.3    108.0     49.5     13.1     33.0     44.2    180.3    283.9     75.6 
  1981    48.3     43.5     12.8    169.8     54.3     11.6     26.0     82.5     39.5     96.4     66.2    100.8 
  1982     3.3       .2    213.5    103.3    151.7    149.4    129.6     26.4     17.9    106.4    256.2     77.1 
  1983     7.4       .4     22.7     25.8     66.9     16.1     63.0     44.7    113.1     63.4    108.1    107.4 
  1984   152.9    155.2    141.7    103.5      1.6     62.6     56.4       .0     22.0    107.0    173.8     19.1 
  1985     7.1    102.3    129.6     53.5     31.3    128.5      3.8     21.8     98.0    147.3    170.6    154.7 
  1986   134.7     10.0    156.6     53.6     52.0      9.8      2.8     86.5     34.7    319.2     55.3     57.9 
  1987    48.7     21.1     60.6     89.6     66.9      1.9       .0    116.4     90.0    218.1    126.3     49.9 
  1988    20.0     21.9     27.3    176.9    106.6     54.2     13.7     66.8     86.9     10.6     -9.9M    -9.9M
  1989   135.7     48.0     40.8     28.9     63.4     24.0     -9.9M    -9.9M    -9.9M    69.3    123.1     24.4 
  1990    59.9     21.5     97.0     27.9    152.7    105.3     11.5       .4     12.8    190.3    270.8    242.8 
  1991   205.1     17.9     14.2     89.9     39.8     99.1     37.8    106.1     36.2    209.2    185.2    243.3 
  1992    10.1       .0       .0     31.8     62.5     20.7     47.4     22.8     40.2     67.8    247.4     52.5 
  1993    36.0       .0     36.5     27.0    170.6    131.1     50.1      2.7     24.7    156.4    158.9    124.1 
  1994    87.7     36.7     53.9     83.1     17.4      4.6     28.7     66.2    227.8    224.1    202.0     23.3 
  1995    77.2    114.0       .2    207.8    108.2     74.5     19.0     77.7     -9.9M    83.8     47.6     90.4 
  1996    72.1     60.0      4.5    159.2     15.4     54.5     11.1     52.2     85.9     33.0    321.7     73.9 
  1997     1.4     53.0      1.2     76.6     92.1     62.5     22.8     27.8    254.5    230.0    469.0     86.3 
  1998    89.1       .0       .8     12.3     65.9     28.4     93.3     25.0     43.8     29.2    227.9    269.3 
  1999    52.3     76.4     77.0     46.9    108.3     60.5      2.9     31.5     55.1     65.0    218.3    119.2 
  2000   139.9    176.2    171.7     20.7     34.4     53.6      4.4    157.2     98.4     46.5    186.3     56.9 
  2001   224.6     11.9     15.2     92.3      7.8     12.1      9.1      3.3     45.5     37.8    211.3     59.4 
  2002    19.2     40.0      2.2    103.8    137.1     12.6     38.5     82.0      6.6    119.3    231.2    189.6 
  2003    29.8     45.0     55.9    380.8     93.8     12.5     63.1     36.8     41.5    138.7    374.1       .7 
  2004    24.7    107.0      8.4    151.9    120.7     31.4     10.0     25.5    159.0    149.4    210.2    166.5 
  2005    57.5      3.0     42.8    129.4     69.1      7.9     47.7      7.2     40.2    148.4    329.0     95.7 
  2006    93.9     36.1     35.8     36.4     57.5     62.9     10.9     17.2    219.7    248.4    233.5    281.2 
  2007   230.2     15.2     20.3    198.8      2.5     59.8     27.6    104.5    107.4     84.1     61.7    105.7 
  2008    23.2     18.5    237.4     66.4     11.4     28.5     62.2     36.6      9.1    252.1    297.9     96.5 
  2009    31.1      9.3     30.4     25.8     55.6     47.4     25.3     84.8     74.7     53.5    394.1     48.6 
  2010    14.5      1.7     34.6     25.8    123.6     74.5     36.2     48.4     18.6     56.9    223.9    216.5 
  2011   197.3     95.6     57.4     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
