



                              STATION NAME : KEKENADURA (MATARA)     
                              LAT:  5.97N    LON: 80.57E    ELEV:   48.8M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1978    13.9    195.8    155.7     99.9    408.2    103.5     56.5    166.7    150.9    142.8    244.0     67.5 
  1979    28.8    148.1     16.0    107.2    107.3    195.8    176.4     44.8    389.1     -9.9M    -9.9M   152.2 
  1980    55.3     66.0      4.6    172.3     93.3    127.0     62.2     91.8    104.3    211.6    384.8    122.3 
  1981    26.9     34.6       .0    168.3    165.7     21.5     32.8    139.3    193.5    254.4    249.5    105.0 
  1982    32.5     18.8    130.4    122.0    179.9    292.7    222.0     38.9    115.7    342.5    468.8    140.5 
  1983      .0       .0     83.1     11.1     62.7    109.4     93.6    130.1    282.7     72.1    176.0    153.1 
  1984   144.8     91.2     52.5    234.8    290.1    138.5    164.5       .0     71.5     41.6    200.1     17.5 
  1985    19.3     25.0     32.8     39.1    185.6    268.7     35.9    136.5     85.5    125.1    167.4     96.2 
  1986    94.6     29.5     89.2     98.2     65.7     14.3     20.1     20.2     61.8     98.1    127.5     14.8 
  1987    47.0       .0     24.4     99.4     17.0     65.7      3.6    292.2     77.6    313.3    218.0     35.4 
  1988     2.0     50.8     39.7    126.3     97.3    154.3    169.6    139.7     92.3     16.0     94.1     17.8 
  1989    64.8     25.4     17.7     26.2     95.5     91.0     45.1     79.5     55.4     52.8     99.6     12.7 
  1990    34.8     12.7     12.7     50.8    129.1     76.6     60.0      3.8       .0    138.5    300.2     50.8 
  1991    -9.9M    15.2     36.9    126.4    161.4     47.1     85.1     66.5    162.1     -9.9M   497.9     -9.9M
  1992     3.1      4.2       .0     51.6    243.4    209.5    171.4    183.2    231.6    175.5    281.2     15.7 
  1993    41.8       .0     42.0     67.2    503.9    252.8    107.1     27.5    181.7    274.3    237.7     99.4 
  1994    21.0    185.9    105.5    120.0    399.6     32.8     85.6    179.5    284.7    152.1    132.0     86.2 
  1995    61.6     92.4     39.0    175.1    380.2    236.6     72.6    105.3     54.3    189.9    141.1     77.9 
  1996    29.6    121.3      5.0    213.4     12.9    223.7    112.9     39.5     -9.9M   134.4    175.9    215.5 
  1997      .0      9.1     -9.9M    -9.9M   142.8     66.0    219.0     73.3    313.9    208.5    462.6    210.0 
  1998      .0      4.5      3.0    130.8    170.5    123.7    184.2     95.5    179.4    172.0    221.5    274.1 
  1999    87.5     90.0     49.6    351.5    247.0    146.7    113.0     91.0    229.5    353.0    196.5      5.0 
