



                              STATION NAME : ALLAI TANK              
                              LAT:  8.40N    LON: 81.32E    ELEV:    6.1M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1986   426.2    133.1    138.3    114.1     54.0       .0     68.0     83.0    169.2    328.5    382.2    296.2 
  1987   316.0     12.0     33.0       .0     55.0       .0       .0       .0    187.6     33.0     76.0     86.0 
  1988    15.5     18.3    116.4    171.7       .0       .0    212.3    177.2     59.1     37.0    305.6     29.0 
  1989    64.5     -9.9M    -9.9M     3.6      1.7     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1990    -9.9M    -9.9M    -9.9M    60.3     60.3       .0     78.9     40.7       .0    152.8     59.6    419.4 
  1991   142.4     52.8    199.7       .0      2.0       .0     48.5     50.8    111.1    213.4    204.0    231.2 
  1992    13.4       .0       .0     67.0     65.5     33.2     15.7     60.5    374.0     45.1    353.6    456.1 
  1993     4.0       .0     69.1      7.0     98.6     13.1       .0     81.4    108.4     94.0    514.5    610.1 
  1994   131.9    248.4     46.3     18.8     42.3       .0       .0      5.4    158.8    282.0    565.4    114.8 
  1995   306.1     32.2       .0     55.8     67.6       .0    159.1     53.4    115.3    209.7    170.7     68.6 
  1996    17.2     70.3       .0     69.6     10.3     81.8     34.0    192.8     41.1    229.0    386.0     81.7 
  1997     2.0       .0     60.0       .0       .0     47.6    113.5     15.3     73.1    161.6    433.2    263.5 
  1998   176.6       .0       .0       .0     31.3       .0      8.0     44.2     86.2     62.7     42.8    431.9 
  1999   253.0    161.4       .0    155.0       .0       .0     10.0     15.0    201.0    189.0    396.0    330.0 
  2000    43.0    124.0       .0       .0     12.0     85.0       .0     13.0    164.0     54.0    253.0    316.5 
  2001   139.0     23.0     12.0     45.0       .0     46.0     72.0    116.0     24.0    249.0    176.3    307.0 
  2002   183.0    128.0       .0      7.0     10.0     18.5       .0       .0     35.0    268.0    319.0    591.0 
  2003   122.0    116.0    106.0     30.0    120.0     60.0     10.0     20.0    185.0     65.0    525.0    100.0 
  2004   130.0     90.0     40.0     10.0       .0       .0     65.0    120.0    210.0    310.0    360.0    545.0 
  2005   140.0       .0     25.0    205.0    110.0       .0     10.0     70.0       .0    145.0    350.0    200.0 
  2006   185.0     10.0     70.0     20.0       .0       .0       .0       .0       .0    185.0    180.0     -9.9M
  2007    -9.9M     5.0       .0     50.0       .0       .0       .0     60.0     50.0    278.0     70.0    250.0 
  2008   110.0     -9.9M   250.0     50.0     20.0       .0    100.0    120.0     50.0     -9.9M    -9.9M    -9.9M
  2009    90.0       .0    100.0       .0     60.0     10.0     10.0     80.0     35.0    105.0    180.0     60.0 
  2010    60.0     20.0     20.0       .6     25.0     10.0     95.0    135.0     -9.9M    58.5    343.0    501.0 
  2011   798.0    523.5     68.6     37.0       .0     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
