



                              STATION NAME : AMPARAI TANK            
                              LAT:  7.28N    LON: 81.67E    ELEV:   27.4M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1952   576.8     70.0     22.6     76.3     20.2     85.8     67.7     25.7     98.3     24.8    369.3    127.5 
  1953   387.5    174.8     75.6     92.6      2.2     17.9    110.4     50.6     64.8    210.1    266.4    292.2 
  1954   305.9    272.3     74.5    267.3    120.9       .7     12.3     21.7     14.4    240.5    223.5    382.3 
  1955   468.1    455.9     65.3     53.8    170.1     66.7     82.2     95.0     87.8    293.2    139.0    146.6 
  1956   247.2     65.6     33.7     41.8       .7     99.7     13.5    127.3     53.6    213.6    220.7    264.5 
  1957   250.0    291.9      3.8     34.2    130.0     14.4     29.3    111.7     54.0    149.6    394.3   1293.0 
  1958   217.9    154.8    210.4    128.8    192.0       .5     56.3    152.4    158.3    150.4    129.8    289.6 
  1959   262.9     80.8      2.7    152.9     94.7     91.7      9.1     21.4    141.4    203.8    265.6    242.7 
  1960   296.4    872.4     52.5     47.9     80.0     31.4    168.1     57.8     39.5    286.8    334.8    121.8 
  1961   417.0    386.4    124.9     69.7     67.5     31.4     15.8     59.5    215.8    115.4    650.1    530.3 
  1962   303.0     94.9     65.6    108.1     93.6     10.0     53.8     72.6     40.5    192.0    208.6    301.9 
  1963   576.0    208.1    154.9     63.8     15.5     41.7     59.5     42.7     51.8    115.0    435.8    420.7 
  1964   380.6    368.9    274.0     60.2    139.7      8.5    208.6     48.3      1.2    184.5    201.3    270.8 
  1965    79.8    341.8     30.7     93.1     98.2       .0     91.4    199.7     52.5    201.8    399.3    488.4 
  1966   316.8    106.2    250.2     27.5     24.1     87.0     56.1     38.4    286.1    228.8    242.7    317.0 
  1967   207.7    194.0    115.2     80.0     57.8    141.8     45.5     21.7     70.3    111.4    458.2    466.1 
  1968   172.2       .5    216.7    106.0      4.4     32.9     76.1     24.6     99.4    104.3    490.2    144.9 
  1969   248.9    213.5     11.4    258.4     10.8       .0      7.6    181.7     13.1    144.3    102.1    894.3 
  1970   335.7    347.4     -9.9M   175.4     57.9      2.2     46.3     60.6    134.8    195.6    304.4     -9.9M
  1971   240.7     57.3     73.3     68.2     71.7       .0     67.3     41.7     89.4    127.1    191.2    476.2 
  1972   118.9      4.3     24.5     16.7     81.2     22.5     53.9     39.4     48.1    310.8    387.2    381.3 
  1973    89.4     62.1     83.3     44.7     58.7     22.4     81.7     -9.9M   104.9    271.8    280.3    505.7 
  1974      .0    115.4       .0     71.7    364.0     53.8     13.8     57.5    264.8     59.9     25.9    507.8 
  1975   186.4     60.0    145.8    182.0     66.2      9.1     65.6     82.5     22.0    137.4    400.8    307.9 
  1976   418.9     24.3     35.5     57.9      4.8     13.4       .7     31.3     44.0    109.3    316.2    460.6 
  1977    36.6     47.1    187.7     49.8    233.4     25.4     37.4     66.3     94.5    253.8    198.2    416.2 
  1978    32.4    126.3    110.1     48.3     78.0     26.6     38.2       .0     20.5    132.5    357.5    514.8 
  1979    74.6     90.6     48.5       .0     27.4     46.5     39.6       .0    285.2    224.5    396.4    207.5 
  1980    68.9      4.8     29.2    128.6     39.9     11.7     24.2     62.4     57.1    159.5    207.6    197.7 
  1981   104.6    223.5     18.3    104.7     38.6       .0    108.2     28.4    115.3    236.0    178.3    426.5 
  1982     2.8       .0     88.4     78.7    179.9     40.9       .0     18.6    108.5    230.8    291.5    609.2 
  1983    69.8       .0       .0     13.5     17.8     67.8     12.2     13.7    142.6    115.6    121.9    667.8 
  1984   424.9    816.1     67.2    158.4     25.1       .0    123.6      7.8     78.9     89.7    312.8    107.8 
  1985   174.2    157.1    163.6     58.0     61.7      1.3     91.9     39.6     89.1     98.9    208.6    349.7 
  1986   577.5    176.7    279.1     55.7     26.0       .0     13.2      9.3    173.2    325.0    250.1    386.3 
  1987   374.6     77.2     95.0     82.1     66.9      5.1       .0     95.3    158.9    320.9    167.5    121.7 
  1988    62.9     26.4    205.4     56.9     28.0       .0     91.5    121.1     70.8     26.4    152.6    452.4 
  1989   420.0       .8     53.1     14.7     17.8     13.9     20.3     56.3     69.9     71.7    264.5    146.8 
  1990   658.7    114.7    150.1     92.7     56.9     23.4     24.1     42.2     32.5    258.0    133.9    498.9 
  1991   216.0    114.6     61.0     -9.9M    20.8     44.5       .0       .0     52.2    151.1     -9.9M   672.3 
  1992   107.5       .0       .0       .0     30.2     17.7     49.0     37.1     23.7    201.7    501.5    534.8 
  1993    44.0     34.6     67.9     50.6     35.5     -9.9M    -9.9M    -9.9M    -9.9M   235.4    407.1    525.6 
  1994   392.6    411.7     38.9     59.5     70.0      8.4    101.4     18.8    100.2    222.7     -9.9M   332.2 
  1995   241.2    155.2     14.2      4.8     94.0     24.1     65.1     41.4       .0     -9.9M   106.9     -9.9M
  1996   411.3    192.8       .0     82.7     10.9     69.3    110.7     83.7    271.9    126.1    368.2    210.8 
  1997    14.7    108.5     43.8     92.7     35.3    109.5     15.0     51.8     62.5    224.8    301.7    356.1 
  1998   314.2     20.4       .0      7.9     83.9     25.9     -9.9M   102.8     80.7    141.2    275.8    317.6 
  1999   425.9    351.6     10.4    286.1     57.7     11.9     30.8     47.3     74.4    239.8    258.3    195.0 
  2000   280.5    208.3     74.5     58.5     48.7      3.7     24.8     11.4    174.7    156.6    723.4    308.9 
  2001   459.0    195.8       .0    113.6     41.0     34.2     74.8       .0    108.1    327.8    238.5    363.5 
