



                              STATION NAME : TRINCOMALEE             
                              LAT:  8.58N    LON: 81.25E    ELEV:   23.9M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1998   108.8      4.6       .0      1.0     82.6       .8     67.2     18.2    111.3     41.9    119.6    573.4 
  1999   332.6    164.3       .0    104.7       .1     49.9      6.9     29.5    360.4    379.0    201.6    211.0 
  2000   282.9    143.7     13.1     32.2     42.3     48.2     20.0     12.2     95.4     98.3    304.6    308.0 
  2001   182.3     14.8       .0    135.1      6.7     88.5    108.4     16.6     89.0    169.1    162.3    458.6 
  2002    98.7     30.4     14.0      5.1     64.3     37.5     11.6      2.1     71.2    367.8    459.1    562.7 
  2003   215.3    140.0     61.6     14.9     43.3     11.7     66.4     11.2    138.9     61.3    602.4     57.8 
  2004    46.8     28.3      7.3     30.7    165.3       .0    139.2    114.9    158.2    500.3    274.4    460.7 
  2005   280.3       .0     15.0    211.7     68.1       .0     17.8     85.7      6.0    235.2    731.8    140.0 
  2006   135.1I    12.8     25.9     37.2I      .0I     4.3     34.6     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  2007    -9.9M    45.1      7.4    136.2    107.3     11.0     27.9    122.6      5.6    309.6    103.1    294.5 
  2008   133.5    150.9    345.6     28.7       .0     68.5     27.5    148.9     14.5    104.9    508.2    313.3 
  2009   171.1       .0    254.4    203.3     17.2      3.6     15.8     58.2      1.1    133.0    400.8    630.4 
  2010    48.4      3.8      2.6      2.0     42.2     19.0     23.2     96.3    197.3     71.1    291.9    621.5 
  2011   817.0    481.5     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
 
 
 
 
