 
 
 
 
                              STATION NAME : PERADENIYA BOT.GARDENS  
                              LAT:  7.27N    LON: 80.60E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1962    24.4     42.5     53.3    249.5    346.5     57.3    114.5    128.4    183.0    305.5    140.5     82.0 
  1963   137.7     34.6     62.8    205.7    144.9    157.7    131.2     -9.9M    84.2     -9.9M   269.4     -9.9M
  1964    59.5      9.0    101.8     -9.9M    -9.9M   144.1    103.8     67.4    119.1    142.5     -9.9M    -9.9M
  1965      .0     98.4     49.9    251.0    180.8    107.2     48.1    215.3     73.2    498.1    384.1    209.0 
  1966    46.1     73.3     51.7    212.6      1.0     88.1     52.3     85.1    415.9    309.0    238.2     91.2 
  1967    90.0    108.1    176.4    161.4     35.8    193.4    117.2     76.4     38.3    414.3    413.4    263.4 
  1968    25.3     60.1     99.5    185.0     77.7    206.4    270.2     74.9    122.9    317.2    253.1    233.8 
  1969    43.8     29.1     50.9    221.9    272.4    108.1     50.1    148.9    122.7    495.1    169.3    261.0 
  1970    77.5    174.5     66.9    301.3     64.4    137.0    269.0    156.1    133.5    291.0    302.8    234.0 
  1971   149.8    102.7    132.6    305.8    155.0    297.5    156.6    196.4    483.1    251.8     81.5    218.8 
  1972      .0       .0     94.0    176.7    426.1     63.9    183.5     72.2    188.3    528.2    306.9    223.9 
  1973      .0      4.0     77.5    108.4     61.4    120.5    124.3    207.1     33.8    206.3    257.6    285.6 
  1974      .0    147.3     55.0    336.4    258.8    105.9    316.6    167.4    333.3     58.4    167.8     87.3 
  1975    16.8     67.1    140.0    410.6     98.7    228.1    152.2    248.1    253.9    278.5    500.4    124.2 
  1976    62.4     50.8     38.7    203.9       .0     28.4    158.8    118.6     44.3    247.8    414.5    145.2 
  1977      .0       .0    106.7    268.2    360.9    114.9     50.3    125.2     11.5    635.8    422.7     19.6 
  1978    29.0     40.6    143.5     68.2    258.6    167.7    118.8    113.4    204.2    230.2    502.5     71.6 
  1979      .0    132.6     54.4    158.5    183.2    255.9    226.1     77.7    245.6    397.1    392.6    152.8 
  1980      .0       .0    111.3    205.4    103.4    132.2    103.5    110.8    115.7    192.3    364.3     72.5 
  1981    23.9      1.0    117.5     79.8     32.1    185.8     74.2     68.1    378.8    338.8    295.3     45.8 
  1982      .0       .0     75.4    292.9    293.3    232.6    187.5     71.4     37.0    231.7    368.6    164.9 
  1983      .0       .0     -9.9M    -9.9M   176.5    147.1     92.0    178.9    109.9     -9.9M    -9.9M   279.7 
  1984   253.9    126.8    221.3    238.6    120.6    180.8    345.6     71.0    267.4    139.6    326.0     80.4 
  1985   115.9     92.0    180.7     92.4    288.0    453.9    242.9     90.3     81.5    335.5    272.4    139.6 
  1986   299.6    214.7     99.2    243.2    127.0     64.6     96.2    163.4    113.5    302.2     61.0      1.0 
  1987   445.7       .0    114.9    286.5    270.1     98.8       .0    109.9    136.5    467.0    358.0    133.8 
  1988     1.0     33.0     83.5    288.6    140.3    116.0    201.9    281.0    173.3     46.4     -9.9M    -9.9M
  1989    75.0     21.3      7.3    122.1    107.9    303.4    260.6     10.1     81.2    280.0    273.0      5.2 
  1990   214.5    150.4    234.7       .0     36.1    179.7    117.0    113.9     97.1    384.5    244.3    124.7 
  1991    80.6      3.1     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1992    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   213.1    259.8    126.4     63.3    248.3    233.2     90.5 
  1993    53.5     30.7     44.8    143.0    323.1    343.5    203.1     80.0     30.1    561.9    256.9    283.1 
  1994    91.7    113.9     12.5    169.7    170.9     87.1    190.6     80.6    136.8    570.2    304.4     82.0 
  1995   199.2    111.2    167.8    360.0    345.8    171.1     68.5    102.9    144.8    405.4    264.7     48.9 
  1996    39.5     57.1     77.0    219.2    127.7      1.4     54.1     -9.9M   130.7    274.0    460.0    254.5 
  1997      .0     36.4     12.3    342.0    254.4     71.4    136.7     77.0    358.8    444.3    400.2     -9.9M
  1998    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   296.0     85.5    237.7 
  1999   225.4    129.6     91.9    278.8    268.8    334.2     85.4     86.0     38.0     -9.9M    -9.9M    69.7 
  2000    78.0    159.1     75.6     94.7     83.1    137.9     43.8    166.4    127.2    160.2     71.5    148.2 
  2001   120.4     40.5     52.8    131.9     33.7     64.3    161.2       .0     60.7    102.8     28.1    107.3 
  2002     7.4     13.8     88.9    187.7    163.4    129.2     66.0    140.8     53.8    203.0    587.2     69.6 
  2003    79.7     21.4    143.3    213.4     84.8     73.6    139.5    125.1    108.9    113.8    147.8      6.9 
  2004     9.4     13.4    243.3    164.4    123.2    150.9    113.7     99.1     84.5    142.0    146.5    248.3 
  2005    84.7    116.6    127.7    245.3    151.5    172.9    100.5     52.7    152.7    230.2    403.7    144.0 
  2006   130.2     66.1    172.4    155.7    135.0     98.5    105.2     73.1     49.7    363.9    550.5     86.9 
  2007    38.6       .0     56.6    292.8     47.4    168.7    151.5     59.7    267.6    388.9    170.3    181.0 
  2008    86.6     61.0    295.1    238.0      7.2     92.9    163.0     58.9     92.3    276.3    173.9     97.0 
  2009     2.0       .0    256.5    120.9    244.4    107.2     65.7     80.6    160.6    403.2    345.5    301.0 
  2010    12.0       .0     77.9    383.7    123.8    211.0    267.7    286.1    134.7    233.1    565.6    408.3 
  2011   350.1    240.5     50.4    176.1     90.8     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
