



                              STATION NAME : TISSAMAHARAMA IRRIGATION
                              LAT:  6.28N    LON: 81.30E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1986   180.6     27.3    178.2    163.4     22.4       .0       .9     45.0     17.0    189.8     20.3     45.2 
  1987    97.6       .0     65.0     54.7     67.6       .0       .0     11.3     73.3    323.7    116.0     47.0 
  1988    47.5     20.3    138.6    107.3      5.0     33.0     62.7      6.8     13.7     91.0    207.1     91.5 
  1989   129.4     44.0     63.0     38.0    114.0     22.0     53.0       .0     49.0     20.3     52.5     42.3 
  1990   123.1       .0     65.0     15.3     57.6       .0     48.6       .0     -9.9M    -9.9M    -9.9M   282.9 
  1991   138.0     10.0     16.1     54.7     22.4     59.9       .0     12.7       .0     68.5    238.3    204.0 
  1992    24.0       .0       .0     30.3     38.1      9.9     17.0     11.9     20.3      8.5    382.9    147.0 
  1993    25.4      8.5     30.1     33.3     42.5       .0     43.5       .0      7.5    151.3    225.6    240.0 
  1994   114.3     33.8    137.5    123.0     14.0       .0     20.0     14.5     82.3    108.7    249.7     71.3 
  1995    78.7    115.6       .0    117.7     64.7     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1998   117.9       .0      2.0     28.0     42.4       .0     57.0     26.3       .0    147.2    116.0    337.2 
  1999    99.5     96.7     14.1     35.4     36.1     37.9       .0       .0     83.5     90.8    293.8    124.5 
  2000   146.7    118.5    176.8     90.7     34.2     27.3       .0    203.6     49.6     67.2    214.7     78.9 
  2001   170.1     24.7       .0     94.4       .0     58.8       .0       .0     21.9    167.9    278.6    157.1 
  2002    30.0     55.7      9.5    117.5     39.6       .0     40.0     12.2     26.1     92.6    188.6    247.3 
  2003    93.4     99.4     33.3    173.6     33.5      8.1      8.8       .0     54.2     67.1    487.5       .0 
  2004    75.6    181.2     55.4    129.7     78.2       .0       .0     16.4    144.3    267.9    255.5    370.3 
  2005     8.3    115.3     69.1    116.5     58.8       .0     36.4     10.3       .0    122.8    481.2    119.9 
  2006    76.2     41.2     68.4    109.7       .0     20.8       .0     10.3     69.0    434.5     87.0    428.6 
  2007   538.5     20.6       .0    187.8     27.4     35.3       .0     85.1     79.9    122.7    276.3     82.3 
  2008    53.1      5.1     64.0    103.3       .0       .0     18.2       .0       .0    204.4    402.4    126.4 
  2009    42.6       .0     21.2    112.5     58.8       .0     15.3     47.6     15.3     48.9    504.8     96.5 
  2010    24.7       .0     16.7     97.7    103.4       .0     15.3     16.2     46.6     50.4    249.5    329.6 
  2011   224.2    103.4    264.0     -9.9M    42.5     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
