



                              STATION NAME : AMBANPITIYA             
                              LAT:  7.23N    LON: 80.32E    ELEV:  201.2M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1993      .0     84.0     69.4    162.2    241.5    144.4    154.0    138.6     93.2    816.1    599.8    204.9 
  1994    68.0    177.7     40.6    196.1    255.2    112.2    119.3     86.0    236.8    685.5    435.0      2.0 
  1995   190.0      5.0    149.5    518.8    563.9    284.4     96.7    235.5    211.5    286.1    414.5       .0 
  1996    75.4     61.1     66.5    352.6     15.0    193.1    133.2    103.4    440.1    351.0    247.3     17.5 
  1997      .0     43.6    178.4    196.6    401.7    133.7    292.3     57.4    448.1    666.2    459.3    256.1 
  1998    64.2       .5     53.0    242.1    401.3    338.6    311.7    307.8    419.3    404.9    300.2    207.3 
  1999   133.1    118.2     67.9    438.8    427.7    320.9    119.6    122.2     97.1    611.1    263.3     16.0 
  2000    79.8    497.1     88.6     41.1     25.4    182.8     41.3    301.1    304.2    250.9    156.5    129.2 
  2001   190.0     78.5     44.7    301.2     52.2    138.5    111.2     19.4    218.6    317.1    249.1    361.5 
  2002    12.3    100.6     90.0    518.8    189.5    170.2     62.0     82.1     43.2    486.3    442.7     73.0 
  2003      .0     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
