



                              STATION NAME : KANTALAI TANK           
                              LAT:  8.35N    LON: 80.98E    ELEV:   76.2M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1965    71.0    245.9     23.4    179.9    119.7      6.1       .0    301.1     49.1    274.1    401.4    709.1 
  1966   248.6     47.0     80.0    140.5       .0       .0      7.1    211.7    111.8    411.5    416.0    233.4 
  1967    29.7    111.5     41.1     83.0     27.4     -9.9M    -9.9M   117.0     55.8    343.7     -9.9M   467.8 
  1968    -9.9M     2.7     -9.9M   109.4     25.3      2.5       .0     -9.9M   134.1     -9.9M   380.7    364.0 
  1969   121.4    125.2       .0    123.3     21.5       .0    102.2    178.8     39.6    286.6    249.9    516.3 
  1970   172.2    171.5     55.3    134.3     96.4     10.3       .7     66.9     94.8    106.0    356.1    230.9 
  1971   172.2     13.2     36.5     49.7     46.8       .7     64.4    111.4    121.7    107.3    181.0    635.9 
  1972    30.5     37.8     19.7     44.1     62.2     42.6     41.3       .0    215.2    307.7    249.5    280.8 
  1973    18.9     33.5      7.1      6.0     53.4    208.8     77.0     39.3    137.8    278.4     65.1    515.7 
  1974      .0     48.3      2.0    117.9    117.7       .0     71.1     36.4    104.2     23.9    113.9    358.0 
  1975    57.0     27.7     50.2     26.7     88.9       .0     94.6     93.0     46.8     82.2    235.7    187.9 
  1976    21.4      3.0      1.7     63.8       .0     37.9     79.2     76.7     89.6    133.2    268.8    395.6 
  1977    44.1    133.5     67.8     46.4     46.7      2.3     26.3     93.8     94.7    364.5    327.8    308.6 
  1978   104.1      9.1     72.4     31.8     55.4      2.5     40.1       .0      3.0    313.4    352.1    305.1 
  1979    38.0     72.8     55.9      2.3     26.4     37.4     31.5     50.3    193.1    290.8    388.1    220.1 
  1980     4.6       .0     30.7    112.2     15.7      3.5       .0     11.2     51.3    166.5    168.0    100.1 
  1981    79.8     71.6     11.6     41.6     74.6       .0    197.8     12.8    311.7    215.1     98.2    224.0 
  1982     3.6       .0     39.0     53.6     61.0     19.3     22.9     35.0     77.1    182.7    456.1    413.3 
  1983    56.2       .0       .0      5.6     93.4     20.3    106.9     26.4     16.8    195.6    102.2    560.5 
  1984   329.9    496.9     48.7     94.3     33.0       .0     49.8     76.2     97.4     60.4    325.5    136.2 
  1985    99.5    112.7     40.6     22.7     63.0      2.5     60.4     75.7     -9.9M   205.2    207.5    379.8 
  1986   243.0    188.0    275.9    166.5     72.1     36.0    100.2     11.6     15.0    228.3    202.8    226.6 
  1987   251.3      3.2     50.9     -9.9M    97.5       .0      2.5       .0    188.0     -9.9M   140.0     73.2 
  1988    33.8     45.0    162.8    172.6     16.6       .5     79.3     68.0     72.2    175.3    198.5    158.9 
  1989    97.9     10.1     28.5     65.0      5.9     63.3    123.6     -9.9M   157.2    125.1    330.7     95.6 
  1990   174.3     48.0     64.0     37.9    107.5       .0     12.6     75.9     -9.9M   118.7     -9.9M   450.4 
  1991   221.2     25.4     61.0     64.3     33.1      3.3     30.0     45.5    142.2    196.0    242.4    236.8 
  1992    21.0       .0       .0     53.1    114.6      7.1     72.3      9.7    176.9     45.2    525.8    525.4 
  1993    12.2     34.1      4.4     44.3    135.9      4.0     45.2    121.8    111.5    165.5    568.0    604.1 
  1994   212.0    322.8     52.1     75.6    138.3       .0       .0       .0    278.5    340.2    578.3     92.9 
  1995   296.4     45.2     31.2    129.3     75.0      1.1     41.6    118.8    217.1    221.1    248.8     89.1 
  1996    63.6     95.6       .0    141.4      1.8     89.7     76.3    209.8     48.8    150.5    326.0    225.7 
  1997    11.3      6.4     69.7    113.4     38.2     50.5     44.6      7.7    154.7    226.7    391.9    413.9 
  1998   257.9       .8     -9.9M     1.2     97.4      1.5     77.5    146.7     75.3    137.7    126.5    397.6 
  1999   199.0    201.4      1.0    144.1      1.0     41.0       .0      1.9    313.3    307.9    309.3    238.8 
  2000   323.9    240.8     14.1     59.3     66.5     57.5     72.1     27.0     74.8     22.6    452.0    365.6 
  2001   203.0     50.4       .0    214.5       .0     57.8    107.7       .0     54.4    116.9    168.7    369.6 
  2002   161.7    112.6       .0     92.0     19.8      5.2       .0     18.7    114.4     99.2    348.9    724.7 
  2003   240.6    101.6     86.1      7.1     62.0     44.5     82.2     37.1     67.0     31.4    542.5     48.9 
  2004    46.9     40.6     48.2     79.3    112.3       .0     26.8     92.9    240.6    505.7    458.0    623.5 
  2005   142.5      5.7      6.1    205.3     81.3       .0     44.4    130.8       .0    158.9    483.9    210.7 
  2006   140.2     53.3    185.1    120.0     74.5       .0      5.3      8.5    114.8    290.3    302.5    191.9 
  2007   197.1    134.4      2.2    158.3     62.7     50.5     20.0     80.3    134.7    476.6    217.9    372.9 
  2008   129.2     86.2    244.6     73.7       .0       .0     22.6    298.1      3.5    207.8    382.3    412.9 
  2009   169.7       .0     82.2    119.8     42.8       .0       .0    237.0      2.0     84.7    431.2    631.5 
  2010    18.5     24.1      3.0     57.8    123.7       .0    137.4    164.2    154.5    123.0    473.5    540.4 
  2011   661.1    607.2    118.9    105.7     15.1     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
