



                              STATION NAME : ANURADHAPURA (METEO)    
                              LAT:  8.35N    LON: 80.38E    ELEV:   92.5M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1965    34.7     88.1     52.1    221.4    110.6      1.2       .7    217.2     20.7    360.1    394.1    321.6 
  1966   119.1      6.9     49.2    234.5     12.1       .0     11.3     85.0     84.0    236.2    252.7    168.8 
  1967    12.6     76.2     77.3     29.5     67.4      5.5      1.2      6.8     25.2    274.0    180.8    256.5 
  1968    38.7      1.0     45.4    154.8     16.6      9.7      6.7       .2     89.9    225.6     -9.9M    -9.9M
  1969    39.9     47.2     37.7    157.2     29.7       .2      2.4     88.5     34.2    519.2    148.7    382.9 
  1970    61.8     89.1     82.4    110.9    114.1      5.7      4.2     70.5     46.0    255.5    353.1    171.1 
  1971   198.7     99.7     25.1    230.6     42.8      4.7      1.4    168.2     85.6    239.0    132.4    487.9 
  1972    11.9       .0      1.0    137.9    175.2     13.9     26.2       .5     76.4    411.7    175.1    156.4 
  1973     1.0      5.0     62.0     68.6     45.0      6.3    104.4     55.7     70.3    110.9    139.4    342.4 
  1974     3.4     58.7     34.9    274.8     -9.9M     1.7      4.0     11.0     43.3     64.9     73.3    227.8 
  1975    52.9      6.8     91.5    124.5    163.1     17.9     41.0     10.9     68.9    140.9    232.6     68.4 
  1976     7.0       .2    180.1    137.9      1.2       .0      1.7      5.1     15.2    358.9    383.6    100.3 
  1977    16.9     54.3     25.1    126.7    238.2      5.3     19.1     13.0     47.2    450.5    235.6    164.1 
  1978    30.4      3.0     74.5    113.8     80.3      1.0     85.8       .8     31.9    178.6    363.5    231.6 
  1979    21.3     17.5     17.1    149.2     27.9     -9.9M    18.7     50.4    143.8    425.4    311.8    188.2 
  1980      .1       .0    112.1    184.1    103.8     22.1      2.6       .0    103.3    215.5    291.0     88.8 
  1981    46.7     19.3     53.8    151.7     74.1     13.8     61.2     85.8    146.0    165.1    159.7     82.6 
  1982      .0       .0    122.3    137.8     77.9     33.4      4.9       .0     76.8    255.9    177.5    147.4 
  1983     4.6       .0       .0     74.6    190.3     18.2     19.3     24.3     72.8    121.6    128.0    472.1 
  1984   289.7    527.5    156.1    169.9     26.3       .3     75.9       .0    161.2    114.4    286.6     69.3 
  1985   132.3     68.9     81.6     56.8    159.3      9.7     16.9     64.3    119.0     48.4    355.6    160.5 
  1986   199.9     17.2    148.7    122.7    110.0       .0      9.0     10.1     22.3    245.2    126.8    102.6 
  1987    49.7       .0     22.9    159.2    112.1       .0       .0      4.3    143.3    424.7    172.1     88.6 
  1988    14.8     41.7     16.0    302.5     24.2      7.1     86.7     67.1     88.8     88.8     -9.9M    -9.9M
  1989    35.5       .0     22.2     54.9     65.8     59.1    146.5      7.8    102.3    245.3    317.3     47.7 
  1990   208.9      6.3    185.1     58.2    180.1       .0       .2     78.1     49.0    271.7    107.8    153.1 
  1991    59.5     15.0     74.3    153.8    145.3     49.7     17.9      3.3     32.2    211.4    503.9    190.5 
  1992    10.1       .0       .0    168.3     81.0     20.0     33.1     12.3     60.0    140.7    230.3    183.9 
  1993    13.1      1.4     52.8    150.1     74.7      1.3     20.7       .0      2.1    405.8    403.9    453.0 
  1994   224.8    226.2     23.5    156.6     27.1       .1      5.9       .1     62.8    397.9    241.0     39.1 
  1995   114.1     10.7      5.9    194.0     77.9      1.7       .3       .9     -9.9M   205.5    167.5     19.3 
  1996    18.3     73.3      8.4    212.7      2.3     67.7       .5    129.0     42.8    256.8    167.5     89.0 
  1997     7.6      9.0     74.4    257.9     89.3     16.4     70.1       .0     62.4    188.2    271.7    283.3 
  1998    69.4       .0      8.6    100.9    268.3       .7     51.4     84.2      6.2    109.3    253.2    254.4 
  1999   150.0     96.1     42.6    142.4     11.9     14.4       .0       .0     85.9    282.0    199.8    167.6 
  2000   160.5    113.5     17.3     38.1     51.7      1.2       .5     31.0    121.0     88.7    390.0    232.4 
  2001   110.7     29.8       .0    274.1      1.8    173.1    101.9       .0     27.1    180.3    226.5    137.1 
  2002    56.4     63.7     64.5    142.0     11.7       .4       .0     60.5     17.7    220.8    301.9    320.8 
  2003   189.1     36.2     79.2    158.7     22.4     18.7     52.3     47.3    127.6    192.0    219.7     49.1 
  2004    48.5     13.8    105.6    238.1    127.6     16.9      3.1       .0    131.9    343.9    162.4    252.5 
  2005    49.6       .0     68.3    113.3     42.3      2.4     52.6     12.1       .0    314.7    339.0    104.5 
  2006   135.2     37.2    183.3     91.1     77.5       .0       .0       .0     23.7    357.8    287.6    131.0 
  2007   113.4     15.7     28.4    291.5      2.1     22.1     27.1      6.6     56.2    372.8    187.8    257.2 
  2008    61.5     97.5    297.2    197.6       .0       .0     10.7     59.8     17.8    271.4    150.1    321.9 
  2009    73.2       .0    121.4    157.4      8.3      6.7       .7     63.8      1.3     45.7    288.9    307.7 
  2010    40.4     13.4     26.8    251.3     62.4      2.6     16.4    149.6    263.3    134.9    376.5    327.8 
  2011   295.2    369.2     19.2     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
 
 
 
 
