



                              STATION NAME : MARAWILA (HORAKELLE)    
                              LAT:  7.45N    LON: 79.85E    ELEV:   15.2M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1962    62.8     30.6    167.7    232.6    350.8    111.5     50.6    131.1    107.6    493.3    149.2     49.5 
  1963   170.9     23.8    185.0    161.0    412.3    122.2    153.7     43.9    261.5    402.8    328.0    177.9 
  1964    76.2     79.2    261.9     23.9    217.1    186.4    121.7     79.4    194.4    244.5    249.4     73.2 
  1965    35.5     16.1     26.0    103.2    299.2     93.0     36.7    137.7     98.3    543.6    145.1    160.8 
  1966    16.3     12.8    223.2    223.5     29.9     68.7     36.8      4.0    259.0    317.7    113.7    111.1 
  1967    21.6     64.0     50.9    152.9    265.8    128.1     85.3     65.9    203.2    644.2    265.6    155.6 
  1968    10.7     39.8     56.9    340.4     95.2    277.9    125.7      9.4     63.6    312.9    244.9     69.0 
  1969    88.5     69.4     14.6    264.5    248.4     30.5     28.4    122.6      8.2    458.7    147.1    243.4 
  1970    46.5     96.0    220.3    176.4    286.0     18.6    129.2     10.2     62.6    325.1    552.7    137.7 
  1971   107.4     75.2     75.3    116.4     67.2    224.8     31.1     88.3    237.5    290.5     67.5     92.7 
  1972     4.0       .0     31.7    180.8    534.8     48.1     32.1      7.0    156.0    366.9    160.5     83.3 
  1973      .0     37.6    231.6    251.8    276.5    146.7     65.6     15.3      6.9    329.1    333.5    225.8 
  1974      .0     43.3     94.0    334.8     -9.9M   109.7    112.0    114.0    158.3     36.2    159.0     83.6 
  1975    16.3     57.2    137.0    341.7    117.5    148.2    151.2     45.3    143.6    113.8    310.4     92.8 
  1976    12.2       .0    157.5    142.7    172.3     36.8     14.4     37.7     42.2    308.9    507.0    195.5 
  1977      .0     42.7    142.4    190.7     20.5     27.4     10.7     15.6     44.8    643.2    281.4      2.0 
  1978      .0       .0     68.0     81.9    372.8      8.9       .0     29.4     39.5    244.5    515.7    117.2 
  1979      .0    207.1     16.0     29.0     62.9    175.9     14.5     26.7    172.3    207.6    342.3    157.9 
  1980      .0       .0     20.3    191.7    109.8    302.6       .0     42.2    178.8    286.7    141.5    119.4 
  1981    66.8     12.4       .0     90.0    344.3    110.1      7.0    115.7    112.2    316.9    177.7       .0 
  1982      .0       .0    155.1    229.1    258.5    160.5     76.3    120.7     32.8    237.4    137.2      4.8 
  1983      .0       .0       .0    132.4    138.1     68.9     54.6     47.0    135.3     46.4    156.3    158.8 
  1984   133.7    111.3    174.5    465.3    231.2     52.3     55.2       .0    172.4     49.8    120.8     -9.9M
  1985    21.7    161.3    160.8    118.4    179.0    138.2     15.8     53.3     81.8    191.3    313.1     39.5 
  1986    54.7     43.9     49.4     52.5    159.2     33.6     43.2    109.4     30.8    181.0    156.8     50.8 
  1987    52.6       .0     64.8    260.5     92.1     50.3      5.6    135.2    218.3    351.9    237.8     62.7 
  1988      .0     37.0     42.1    151.1     -9.9M   176.0     83.7    119.4    351.9     75.4    215.8     23.8 
  1989    53.6       .0     37.4    263.6     43.1    117.1     60.9       .0    128.3    326.8    371.5     -9.9M
  1990   191.5     11.0     57.5     34.5    173.3       .0     95.9       .0     38.0     -9.9M   583.5     86.0 
  1991    30.4      9.2     76.2     95.0    333.1    194.6     61.5     25.6     47.8    183.7    160.3     45.5 
  1992      .0       .0       .0     85.5    295.8    281.8     36.5     30.6    115.3    322.2    283.5    148.5 
  1993      .0       .0     53.5     74.0    202.0     10.7     44.0     17.0    284.5    323.9    341.6    304.1 
  1994    52.4     94.8    170.0    125.2    242.5    141.8     18.3      9.7     11.8    325.8    244.7      8.9 
  1995    39.9     13.4     95.2    180.4    239.8    163.3     27.1     39.3      8.0    233.4    657.0     72.1 
  1996    53.1    179.9     15.0    108.4     99.9    154.7     39.6    184.6    170.3    168.2    228.8     90.2 
  1997      .0     26.5     14.5     47.8    108.9     73.5    115.6       .0    307.9    458.4    431.0     85.7 
  1998    42.0      8.7     34.9    207.2    235.7    114.4    172.5     85.9     70.9    244.4    294.2    251.2 
  1999    70.0     23.3       .0    100.0    242.6     84.8     67.5      8.0     94.0    690.8    266.0     32.1 
  2000   154.5    137.7     77.9    139.8     61.7    103.7       .0    137.0I   172.3    177.6     59.4    164.8 
  2001   148.3     97.8     29.2    312.3     29.7       .0       .0     18.2    138.5    196.6    216.7      6.9 
  2002      .0     10.9     71.6    380.9    206.2     12.4       .0      5.3     86.0    383.2    375.6     97.3 
  2003     7.3      8.5    141.4    171.8    127.0    183.3     66.9     12.2    101.0    283.6    139.8       .0 
  2004    -9.9M      .0     15.0    125.3    140.2     67.1    105.5     26.8    247.5    315.6    365.8    106.8 
  2005    12.9     12.0    164.0    175.1    107.3     98.7     63.3      1.3     13.8    369.2    311.8     94.1 
  2006    65.5      2.1     50.9    103.3    144.8    151.6     30.5    128.8     71.0    761.5    399.8     62.6 
  2007     6.6       .0     34.3    230.0    103.0    103.7     51.9    113.9    130.2    343.8     95.6    204.2 
  2008    25.6     12.5    181.4    163.0     68.5     25.5     88.8    114.7     22.6    600.5    144.7     24.7 
  2009     7.4     11.2    130.5    169.2     84.7    115.7     44.0     23.2    122.3     49.3    252.7    128.9 
  2010      .0       .0     74.8    247.4    272.4     44.6     47.2       .0     94.8     83.0    392.1    161.1 
  2011    19.2     53.3     -9.9M   121.2     65.1     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
