



                              STATION NAME : MANNAR                  
                              LAT:  8.98N    LON: 79.92E    ELEV:    3.6M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1978      .8       .7     13.8     83.7     40.1       .0       .8       .0       .0    190.4    358.2    292.3 
  1979     3.0     68.6      7.6     34.5     13.0     41.5       .6       .5    150.8    199.3    496.9    176.3 
  1980      .2       .0     36.5     93.6     11.4     11.7       .0       .0     65.1    246.3    133.9     26.8 
  1981     6.4     17.0       .7     40.9    119.6     15.8     74.8       .0    201.7    180.1    276.1    150.1 
  1982      .0       .0     65.6     62.5     10.2       .0       .0       .0     55.4     58.0    184.9    198.7 
  1983      .3       .0       .0     64.9     12.0       .8       .0       .0     35.6     42.2    108.3    634.2 
  1984   115.2    526.6    138.4    177.2      2.5       .0     61.5      1.0     86.6      8.8    285.3     -9.9M
  1985    76.8    132.3     19.5     85.3     20.3       .0     -9.9M     2.8    105.6    126.8    349.3    221.7 
  1986    83.0    107.6    114.1     56.2     33.7       .0       .7      1.9     -9.9M   107.4    247.8    143.3 
  1987    30.4     -9.9M      .0     75.9     36.0       .0       .0       .0     -9.9M    -9.9M   134.0     34.0 
  1988      .8    122.6     -9.9M   158.1      4.3     -9.9M    -9.9M    78.6     -9.9M     2.8    234.8    129.2 
  1989    15.0     -9.9M   122.0    123.1     25.9       .0     -9.9M      .0     33.1    137.7    411.6     -9.9M
  1990   279.6       .3     31.7     11.2     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1993    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M     5.9     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1994    32.0     78.2     -9.9M    90.6     27.0       .5     -9.9M    -9.9M   136.7    231.2     -9.9M    33.2 
  1995   146.7     28.6       .0    202.3    115.2       .0      2.4       .0     20.8    142.0    279.7     -9.9M
  1996    20.9     80.4      4.2     87.9      8.6     62.7     44.2      4.1     74.5    177.1    244.8    190.2 
  1997     5.7       .0      3.7     19.1    104.7      3.2     54.8       .0     13.5    175.1    342.3    151.5 
  1998    26.5       .0       .0      3.7     87.7       .0     69.2      6.9      8.8     39.1    168.6    478.4 
  1999    40.0     59.9       .0    138.7      6.9       .0       .0       .0      4.9    193.7    142.5    149.3 
  2000   151.1     45.0     11.6     36.3     59.0       .0       .0      7.8     34.5    121.1    158.6    245.3 
  2001   142.3     90.0       .0    180.6     26.0     46.8     17.2       .0      1.2    130.9    291.6    238.0 
  2002    58.3     37.2      6.2    202.3     88.4      1.4       .0       .0       .8    313.5    103.7    111.6 
  2003    53.0     35.9     58.0    186.0     71.1      5.2      9.7     19.3     88.6    167.0I   399.7     55.8 
  2004     1.1       .3     27.2     35.2    162.6       .5       .0      4.3     90.0    285.4    319.5    232.1 
  2005    72.5       .0     67.3    202.0     60.8       .3      4.8       .0       .0    197.5    497.5     88.1 
  2006    83.2     15.5     99.5     56.3       .0       .0       .0       .0     27.0    299.6    311.4     45.8 
  2007    75.1     25.5      4.5     47.6I      .0     17.0I     3.3      4.5     28.9    215.7    126.3     94.4 
  2008    21.0     40.4    292.2    152.6      1.8       .0      1.3     23.6       .0    164.3    355.2    166.8 
  2009    22.6      4.5     99.0     37.2      1.0       .0       .0     10.7      5.2     37.7    331.3    415.3 
  2010    27.2       .0       .5     54.3     60.2      1.6       .0     33.5    138.4    106.5    353.0    299.7 
  2011   101.1     45.9      5.4     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
 
 
 
 
